,sales
577770,27.041248
105434,327.30405
247520,194.49442
123927,25782.838
519201,25782.838
315256,25782.838
480703,26494.988
279778,24807.324
257890,25782.838
252715,25782.838
697217,25782.838
659209,544.04193
674706,24807.324
404154,25782.838
533958,26494.988
437927,327.30405
98962,24807.324
221973,24807.324
561702,24807.324
747,25782.838
514140,25782.838
239822,25519.475
571061,25782.838
207296,25519.475
270091,26494.988
640498,25782.838
130979,25782.838
353491,327.30405
655533,26494.988
653322,25782.838
688727,327.30405
668779,27.041248
139763,26494.988
30273,24807.324
652870,26494.988
527122,24807.324
389878,25782.838
243151,26494.988
500203,26494.988
231794,25782.838
248986,25782.838
187511,26494.988
646538,24807.324
558680,26494.988
117374,26494.988
87785,26494.988
451525,24807.324
602640,25782.838
363516,26494.988
431605,26494.988
455696,25782.838
467249,25782.838
41367,25519.475
670654,25782.838
402403,26494.988
30810,26494.988
624855,25782.838
13458,24807.324
477117,26494.988
459898,26494.988
177165,26494.988
352602,24807.324
677928,24807.324
60810,544.04193
673844,25782.838
168534,25782.838
497098,25519.475
506330,26494.988
225908,25782.838
282234,24807.324
386018,25782.838
406458,327.30405
428118,327.30405
502093,26494.988
373397,25782.838
465782,25782.838
618617,327.30405
308106,25782.838
31168,25782.838
40661,25519.475
436044,327.30405
291004,25782.838
524355,26494.988
80477,25519.475
570011,25519.475
29105,25782.838
443299,26494.988
667178,327.30405
396622,24807.324
608127,25782.838
599531,327.30405
673647,25519.475
356390,26494.988
486139,25782.838
556471,25782.838
473697,26494.988
316648,327.30405
303275,25519.475
580295,26494.988
679434,25782.838
533877,194.49442
220435,25519.475
365337,25782.838
98922,327.30405
507088,25782.838
32708,25782.838
609581,24807.324
325538,26494.988
440927,26494.988
410885,25782.838
202778,25782.838
448073,24807.324
652169,25519.475
39159,25782.838
158347,327.30405
699484,26494.988
606750,25782.838
274864,25782.838
48268,25782.838
390493,25519.475
355903,25782.838
465748,25782.838
488955,26494.988
599207,327.30405
49612,25782.838
709834,26494.988
602162,26494.988
172878,26494.988
448329,327.30405
417782,25782.838
587588,25782.838
25651,26494.988
19824,25782.838
594183,25782.838
609814,26494.988
565327,24807.324
569394,327.30405
517332,24807.324
84640,26494.988
243200,24807.324
313667,26494.988
414451,24807.324
674753,25782.838
370154,25782.838
232953,25782.838
545557,25782.838
646629,25782.838
351078,25782.838
262687,25519.475
557657,25782.838
228879,26494.988
377923,26494.988
250511,25782.838
234386,26494.988
458661,25782.838
603054,27.041248
447693,24807.324
347076,25782.838
596257,26494.988
219376,26494.988
372720,26494.988
210835,25782.838
218860,26494.988
683085,25782.838
367862,25519.475
65842,327.30405
258659,26494.988
78317,327.30405
74710,25782.838
696362,26494.988
61456,25782.838
146009,26494.988
387385,25782.838
151633,25782.838
689135,25782.838
338954,27.041248
442589,26494.988
220327,25782.838
434183,327.30405
655081,26494.988
186486,327.30405
454235,26494.988
304256,26494.988
291296,25519.475
121429,25782.838
493201,327.30405
21950,26494.988
543462,327.30405
167978,26494.988
436506,26494.988
339069,26494.988
587400,25782.838
663924,26494.988
234927,25519.475
225540,327.30405
311784,26494.988
168897,25519.475
257239,25782.838
445948,25782.838
533738,26494.988
554373,327.30405
401517,24807.324
627177,25782.838
617756,327.30405
678631,327.30405
710516,25782.838
669400,25782.838
635655,26494.988
151630,25782.838
643327,26494.988
544323,26494.988
402854,25519.475
146302,25782.838
204341,327.30405
574288,25782.838
470242,25519.475
623338,25782.838
648578,26494.988
80285,26494.988
685269,25782.838
375563,24807.324
608095,327.30405
137865,25782.838
252005,26494.988
575171,24807.324
5921,24807.324
11774,25782.838
168698,327.30405
171151,25782.838
402728,26494.988
507245,25782.838
531012,327.30405
179261,26494.988
83932,26494.988
177482,321.71573
463002,24807.324
648689,26494.988
413805,26494.988
583044,25782.838
688210,26494.988
561876,24807.324
107134,26494.988
617238,24807.324
550100,25782.838
482204,25519.475
614584,26494.988
402223,25782.838
596901,25782.838
295586,26494.988
649556,25782.838
5826,25782.838
434886,26494.988
56490,26494.988
372551,26494.988
419247,24807.324
63019,25782.838
457827,25782.838
269264,25782.838
275724,26494.988
70164,27.041248
112575,25782.838
542541,24807.324
57022,26494.988
26643,327.30405
624377,25782.838
636326,25519.475
121753,25782.838
564447,327.30405
267722,26494.988
516955,25782.838
495652,26494.988
690523,26494.988
415510,25519.475
402667,26494.988
307218,26494.988
467669,327.30405
16297,24807.324
25524,26494.988
377460,25782.838
270553,122.22734
139415,26494.988
655763,25782.838
85112,25782.838
356244,25782.838
132698,544.04193
425994,25782.838
323137,25782.838
605421,24807.324
370578,25782.838
587105,25782.838
620809,24807.324
587910,25782.838
341240,25519.475
58790,25782.838
611008,327.30405
667210,24807.324
266627,25782.838
122934,25782.838
33281,25782.838
327083,25782.838
298707,25782.838
53063,24807.324
447238,327.30405
386837,25782.838
580697,26494.988
60556,26494.988
38684,25782.838
335976,24807.324
7342,25782.838
291502,25782.838
680738,321.71573
327669,26494.988
563850,24807.324
479732,25782.838
374328,26494.988
660018,24807.324
706439,25782.838
125633,544.04193
571758,26494.988
270451,24807.324
669305,26494.988
585527,26494.988
626052,26494.988
596286,327.30405
210236,25782.838
617241,25782.838
559844,25782.838
593966,26494.988
356474,26494.988
557846,26494.988
592939,26494.988
110126,25782.838
473223,25782.838
646984,194.49442
58542,24807.324
131524,24807.324
448746,25519.475
90507,25782.838
353310,24807.324
579186,25782.838
652579,25782.838
575265,26494.988
169671,25519.475
692438,27.041248
521318,26494.988
163976,26494.988
675511,26494.988
492266,25782.838
283537,25782.838
85072,25782.838
628552,25782.838
219278,25782.838
423665,25782.838
538972,544.04193
626919,24807.324
690452,25782.838
239986,26494.988
605273,25782.838
275309,24807.324
228651,327.30405
148474,25782.838
400982,327.30405
289990,24807.324
497651,25782.838
30648,122.22734
629790,25782.838
273304,327.30405
494674,25782.838
651671,27.041248
650669,26494.988
146155,25782.838
661943,26494.988
10568,26494.988
258291,25782.838
138461,26494.988
185318,25782.838
269288,26494.988
353947,26494.988
643986,25782.838
48016,26494.988
647964,26494.988
113153,26494.988
196327,25782.838
581633,24807.324
162154,25782.838
262130,25782.838
411048,25519.475
500236,24807.324
233774,26494.988
686941,25782.838
400226,327.30405
74944,26494.988
11501,26494.988
586170,25519.475
304771,26494.988
567014,25782.838
689918,24807.324
596594,25782.838
612621,25782.838
684084,25782.838
477729,25519.475
350474,26494.988
638972,25782.838
180549,25782.838
709638,25519.475
151191,25782.838
166820,25782.838
382503,24807.324
524130,327.30405
425934,26494.988
465984,25782.838
519858,25782.838
236462,327.30405
652751,25782.838
530995,25782.838
654785,25782.838
689482,25782.838
619242,25782.838
405329,25519.475
367023,25782.838
268643,25782.838
81513,26494.988
415871,26494.988
444018,24807.324
357732,25782.838
199613,26494.988
145512,25782.838
101630,26494.988
350624,25782.838
636010,26494.988
253907,327.30405
651361,26494.988
145968,26494.988
369286,26494.988
489167,25782.838
53383,25782.838
685748,327.30405
307867,25519.475
710177,26494.988
156723,26494.988
321154,327.30405
591260,27.041248
447588,26494.988
178601,25782.838
150533,25782.838
499139,25782.838
38468,26494.988
289867,327.30405
499435,26494.988
413117,26494.988
594528,25782.838
676878,25782.838
270695,327.30405
423254,26494.988
20195,26494.988
55639,26494.988
131201,25782.838
416158,26494.988
246333,25782.838
588945,327.30405
170202,327.30405
435216,26494.988
489818,25782.838
504545,25782.838
253438,327.30405
26280,25519.475
542813,25782.838
141974,26494.988
648300,25782.838
654457,26494.988
471513,26494.988
632930,25782.838
201403,327.30405
338508,327.30405
657421,327.30405
427102,25782.838
43671,26494.988
139202,25782.838
73134,25519.475
616199,26494.988
380016,25782.838
360390,26494.988
523726,327.30405
103906,25782.838
369385,25782.838
152066,25782.838
133339,25782.838
327972,25782.838
97282,327.30405
694953,25782.838
127545,25519.475
113061,327.30405
177582,25782.838
112455,25782.838
404118,25782.838
584949,25519.475
630867,25519.475
675277,25782.838
262060,327.30405
388376,25782.838
274071,25782.838
343608,25519.475
199453,26494.988
506118,327.30405
366541,327.30405
616040,25782.838
467014,25782.838
188021,25782.838
96136,26494.988
569212,25782.838
151685,26494.988
384235,25782.838
91369,25782.838
131892,25782.838
236931,26494.988
193408,25782.838
130672,25782.838
219884,25782.838
429018,327.30405
99038,25519.475
448697,25519.475
578351,25782.838
161058,25782.838
526806,26494.988
45165,25782.838
117797,327.30405
257279,26494.988
545247,24807.324
85263,26494.988
620557,25519.475
191293,26494.988
422336,24807.324
563741,25782.838
453902,26494.988
432480,25782.838
523469,122.22734
460193,26494.988
90373,25782.838
527282,26494.988
82854,26494.988
313350,24807.324
629729,327.30405
229615,25782.838
389815,25782.838
703198,25782.838
618310,25782.838
707381,26494.988
150339,25519.475
361707,26494.988
192103,25782.838
255569,25782.838
629200,25782.838
314613,321.71573
588516,26494.988
264571,327.30405
79268,26494.988
37819,26494.988
663051,25782.838
522645,24807.324
452568,25519.475
275276,26494.988
25486,26494.988
106741,25519.475
532933,25782.838
355471,26494.988
14225,25782.838
74726,25782.838
233172,26494.988
632864,25782.838
597577,25782.838
163516,327.30405
451117,25782.838
669938,194.49442
144898,327.30405
707680,26494.988
605716,327.30405
246438,25782.838
260069,25782.838
310139,25782.838
42298,25782.838
69671,25782.838
482660,327.30405
558838,26494.988
222297,25782.838
294192,327.30405
514043,25782.838
35217,26494.988
126769,25782.838
436964,25782.838
542979,26494.988
653454,26494.988
525506,25782.838
574637,24807.324
302029,327.30405
92159,26494.988
317458,25782.838
369292,194.49442
292049,26494.988
274101,26494.988
14313,25782.838
17577,25782.838
566356,25519.475
399174,25782.838
222414,26494.988
529951,25782.838
419118,25782.838
185132,25782.838
142976,26494.988
590773,24807.324
667968,24807.324
292418,26494.988
109035,26494.988
411831,25782.838
321734,25519.475
184763,25782.838
482950,25782.838
355335,26494.988
563474,25782.838
209626,327.30405
654496,25782.838
150817,327.30405
225005,25782.838
76341,25782.838
346208,25782.838
228484,24807.324
326013,25519.475
693818,26494.988
691645,25519.475
682817,25782.838
185682,26494.988
318163,25782.838
652110,26494.988
355289,26494.988
392335,26494.988
391577,327.30405
210126,327.30405
595783,25782.838
612724,25782.838
196445,25782.838
264036,327.30405
698359,25782.838
500002,544.04193
599142,25782.838
699468,25519.475
12800,327.30405
395010,25782.838
351936,26494.988
451559,25782.838
79381,25782.838
144658,26494.988
494031,327.30405
37014,25782.838
149346,25782.838
670405,26494.988
686345,25782.838
160320,25782.838
111989,25782.838
230232,327.30405
229207,25782.838
195870,26494.988
312538,25782.838
593932,25782.838
391369,25782.838
649764,26494.988
410487,25782.838
474659,25782.838
662912,25782.838
75064,25782.838
397556,24807.324
246993,25519.475
399511,26494.988
400818,26494.988
258574,26494.988
17289,26494.988
345261,26494.988
88949,25782.838
594441,25782.838
280753,25782.838
214351,25782.838
19640,25519.475
570538,25782.838
501719,25782.838
468966,25782.838
545852,26494.988
501297,25782.838
357247,24807.324
559441,26494.988
145472,25519.475
653246,26494.988
628753,26494.988
338143,25782.838
520936,24807.324
549120,327.30405
623807,24807.324
178820,24807.324
248382,544.04193
3749,26494.988
128572,25782.838
86853,26494.988
81524,25519.475
58969,25782.838
598912,26494.988
675360,25782.838
461508,26494.988
402516,24807.324
696448,25782.838
193644,25519.475
50443,25782.838
611716,26494.988
224783,25782.838
378410,327.30405
493859,25782.838
205531,25782.838
84362,25519.475
469381,25782.838
107005,25782.838
32870,327.30405
163579,25782.838
520595,25519.475
634028,25782.838
436921,25782.838
374179,327.30405
250857,26494.988
194228,26494.988
602229,327.30405
552857,25519.475
435885,25782.838
462160,24807.324
416408,25782.838
254488,327.30405
709742,26494.988
108641,26494.988
101065,24807.324
357592,25519.475
477149,26494.988
412964,25782.838
229298,25782.838
450065,327.30405
430833,327.30405
628245,544.04193
180503,24807.324
399297,25782.838
239958,24807.324
178835,26494.988
466131,26494.988
92830,26494.988
110346,25782.838
192499,25782.838
497343,25782.838
18674,327.30405
377013,327.30405
166724,26494.988
334116,327.30405
303710,25782.838
344077,25782.838
263478,24807.324
82487,26494.988
199381,26494.988
183412,26494.988
238642,194.49442
426421,25782.838
144439,25782.838
92783,25782.838
322353,24807.324
618872,327.30405
386331,25782.838
592141,26494.988
381963,25782.838
589399,25782.838
709058,327.30405
42324,25782.838
194036,327.30405
466593,25519.475
325884,25782.838
537512,25519.475
502918,327.30405
622692,25782.838
641059,26494.988
102696,26494.988
650590,25782.838
583891,25782.838
386214,327.30405
426937,26494.988
88872,26494.988
263801,25782.838
386275,25782.838
204078,25782.838
402220,25782.838
67611,25782.838
196310,327.30405
141291,25782.838
308315,25782.838
523087,26494.988
633827,25782.838
439242,24807.324
316167,26494.988
159792,25782.838
167977,25782.838
22601,26494.988
573303,25782.838
400987,25782.838
538335,25782.838
685274,25519.475
638928,24807.324
436825,26494.988
92177,26494.988
281820,25782.838
657471,25519.475
625345,25782.838
320395,26494.988
77432,327.30405
178293,327.30405
175038,25782.838
70319,26494.988
289508,24807.324
546569,25782.838
12703,25519.475
430869,327.30405
478996,26494.988
310463,26494.988
247227,25519.475
205237,27.041248
478137,26494.988
626296,25782.838
104166,25782.838
93655,327.30405
315468,26494.988
269110,327.30405
102112,25782.838
353440,24807.324
46769,26494.988
77571,26494.988
697741,327.30405
348087,26494.988
460567,327.30405
561227,25519.475
126369,26494.988
346093,26494.988
138025,321.71573
134472,25782.838
561997,25782.838
335173,25782.838
255263,24807.324
570883,25519.475
504880,327.30405
3856,26494.988
348649,26494.988
426157,26494.988
361392,25519.475
646233,25782.838
687660,25519.475
627120,25782.838
374920,327.30405
175078,26494.988
139923,25782.838
668268,25782.838
369588,24807.324
174492,327.30405
406109,26494.988
290273,26494.988
160804,25782.838
464722,327.30405
630104,25782.838
553162,24807.324
184941,25782.838
273985,24807.324
84323,25782.838
359077,327.30405
584316,26494.988
459676,24807.324
614456,26494.988
452686,25782.838
670329,327.30405
387487,327.30405
547484,26494.988
148478,25519.475
346279,24807.324
571959,25782.838
637844,26494.988
15934,327.30405
321794,25782.838
484309,26494.988
694238,25782.838
544729,25782.838
352351,25782.838
625069,25782.838
133677,24807.324
574486,26494.988
666865,26494.988
679615,25782.838
710661,327.30405
645578,25519.475
55979,25782.838
445238,26494.988
110048,25782.838
562072,26494.988
457722,27.041248
605266,25782.838
213179,26494.988
635060,25782.838
275412,327.30405
454855,25782.838
695728,26494.988
168572,26494.988
520163,25782.838
660967,327.30405
630286,25782.838
307606,25782.838
408434,25782.838
181775,25782.838
573504,25519.475
700903,321.71573
48927,26494.988
669368,25782.838
625889,25782.838
569451,321.71573
107867,26494.988
548079,26494.988
428704,327.30405
288344,26494.988
704492,26494.988
197580,25782.838
